Database Name	OperettaCLS
Database Link	http://10.20.176.50/ODA/OdaService.asmx
Evaluation Signature	a6eb2022-6dd0-42b1-9614-13daf2a76c2d
Plate Name	20191212_CellCharacterisationX8_Hypoxia
Measurement	Measurement 1
Evaluation	Evaluation1
Population	Population - Valid Cells

[Data]
Row	Column	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	Valid Cells - Nucleus Area [µm²]	Valid Cells - Nucleus Roundness	Valid Cells - Nucleus Ratio Width to Length	Valid Cells - Intensity Nuclei Mean	Valid Cells - Intensity Nuclei Sum	Valid Cells - Intensity Nuclei CV [%]	Valid Cells - Intensity Pax8 Mean	Valid Cells - Intensity Pax8 Sum	Valid Cells - Intensity Pax8 CV [%]	Valid Cells - Nuclei Selected	Valid Cells - Number of Micronuclei Candiates	Valid Cells - Number of Micronuclei- per Cell 	Valid Cells - Object No in Nuclei	Valid Cells - Valid with MN	Valid Cells - Nucleus Area [µm²]- Mean per Cell 	Valid Cells - Nucleus Roundness- Mean per Cell 	Valid Cells - Intensity Nuclei Mean- Mean per Cell 	Valid Cells - Intensity Nuclei Sum- Mean per Cell 	Valid Cells - Intensity Pax8 Mean- Mean per Cell 	Valid Cells - Intensity Pax8 Sum- Mean per Cell 	Valid Cells - Total Spot Area- Mean per Cell 	Valid Cells - Number of Centrosomes- per Cell - Mean per Cell 	Valid Cells - Valid cell with 2 or more Centrosomes	Valid Cells - Valid cells with MN and CA	
1	1	0	4	9	76	650	[1,506,158,957]	-1121.1	-787.3	Hypoxia		CIOV1		109.889	0.883793	0.71176	4245.59	52144300	28.5689	212.236	2606680	8.72856	0	0	0	9	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
1	1	0	4	10	272	800	[67,552,427,993]	-1102.89	-792.15	Hypoxia		CIOV1		135.29	0.885472	0.605016	3992.76	60374500	28.1293	213.653	3230650	9.86922	1	0	0	10	0	135.29	0.885472	3992.76	60374500	213.653	3230650	0	0	0	0	
1	1	0	4	11	2052	868	[1941,652,2158,1056]	-931.66	-799.04	Hypoxia		CIOV1		123.373	0.844735	0.616054	2737.53	37747800	22.7799	234.79	3237530	10.9763	0	0	0	11	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
1	1	0	4	12	835	871	[567,615,1082,1160]	-1049.18	-801.47	Hypoxia		CIOV1		278.704	0.971549	0.920001	3770.2	117442000	31.1033	244.914	7629080	10.9472	1	0	0	12	0	278.704	0.971549	3770.2	117442000	244.914	7629080	235	1	0	0	
1	1	0	4	13	1054	1009	[920,759,1192,1186]	-1026.51	-810.93	Hypoxia		CIOV1		96.6921	0.938097	0.807195	4384.13	47379200	24.4936	253.477	2739320	9.61205	1	0	0	13	0	96.6921	0.938097	4384.13	47379200	253.477	2739320	313	1	0	0	
1	1	0	4	14	1583	998	[1411,814,1753,1199]	-977.74	-814.14	Hypoxia		CIOV1		121.529	0.956905	0.746023	3600.62	48907200	22.8941	278.37	3781100	12.4707	1	0	0	14	0	121.529	0.956905	3600.62	48907200	278.37	3781100	193	1	0	0	
1	1	0	4	15	1271	1039	[1049,786,1432,1254]	-1008.39	-817.09	Hypoxia		CIOV1		105.8	0.771688	0.566877	4088.66	48348400	22.4727	235.575	2785680	10.2101	1	0	0	15	0	105.8	0.771688	4088.66	48348400	235.575	2785680	347	1	0	0	
1	1	0	4	16	480	1079	[324,924,639,1282]	-1082.67	-820.33	Hypoxia		CIOV1		130.512	0.93662	0.821993	3898.11	56861800	29.1515	267.462	3901470	11.3856	1	0	0	16	0	130.512	0.93662	3898.11	56861800	267.462	3901470	453	2	1	0	
1	1	0	4	17	122	1297	[1,1028,245,1493]	-1117.42	-837.23	Hypoxia		CIOV1		170.274	0.81428	0.503645	3863.71	73530200	28.6131	222.31	4230780	11.7314	0	0	0	17	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
1	1	0	4	18	690	1224	[418,1016,878,1461]	-1061.58	-835.58	Hypoxia		CIOV1		103.742	0.931571	0.834686	4699.66	54492500	24.0537	279.026	3235300	10.5646	1	0	0	18	0	103.742	0.931571	4699.66	54492500	279.026	3235300	305	1	0	0	
1	1	0	4	19	1940	1215	[1746,1061,2113,1384]	-943.19	-833.62	Hypoxia		CIOV1		153.131	0.916696	0.860084	2779.36	47568700	30.1105	241.183	4127850	11.3961	1	0	0	19	0	153.131	0.916696	2779.36	47568700	241.183	4127850	327	1	0	0	
1	1	0	4	20	1345	1290	[1140,1176,1465,1470]	-1001.69	-840.54	Hypoxia		CIOV1		93.328	0.934392	0.65738	2095.01	21853000	18.2228	296.909	3097060	15.2745	1	0	0	20	0	93.328	0.934392	2095.01	21853000	296.909	3097060	328	1	0	0	
1	1	0	4	21	595	1443	[413,1311,746,1573]	-1073.93	-854.24	Hypoxia		CIOV1		97.0321	0.700811	0.56761	4851.21	52611300	24.254	282.231	3060800	10.4906	1	0	0	21	0	97.0321	0.700811	4851.21	52611300	282.231	3060800	224	1	0	0	
1	1	0	4	22	1108	1467	[853,1241,1330,1721]	-1022.98	-858.99	Hypoxia		CIOV1		204.962	0.962652	0.72629	3541.93	81138600	29.2251	238.057	5453420	10.2097	1	0	0	22	0	204.962	0.962652	3541.93	81138600	238.057	5453420	288	1	0	0	
1	1	0	4	23	1813	1450	[1641,1213,2070,1694]	-955.71	-855.18	Hypoxia		CIOV1		118.98	0.72463	0.477153	6889.02	91610200	26.5352	227.703	3028000	10.8665	1	0	0	23	0	118.98	0.72463	6889.02	91610200	227.703	3028000	626	2	1	0	
1	1	0	4	24	1990	1629	[1787,1441,2126,1810]	-940.59	-873.6	Hypoxia		CIOV1		114.542	0.930972	0.729327	3243.7	41525900	25.1914	268.468	3436920	10.5883	1	0	0	24	0	114.542	0.930972	3243.7	41525900	268.468	3436920	333	1	0	0	
1	1	0	4	25	1409	1767	[1183,1555,1629,1986]	-994.16	-885.63	Hypoxia		CIOV1		272.262	0.885649	0.907107	3009.85	91589800	30.3399	245.842	7480980	11.8154	1	0	0	25	0	272.262	0.885649	3009.85	91589800	245.842	7480980	562	2	1	0	
1	1	0	4	26	338	1795	[145,1589,527,1988]	-1095.54	-886.4	Hypoxia		CIOV1		138.753	0.914477	0.658294	3928.45	60922300	26.6326	276.139	4282360	11.9782	1	0	0	26	0	138.753	0.914477	3928.45	60922300	276.139	4282360	526	2	1	0	
1	1	0	4	27	2025	1879	[1829,1717,2158,2029]	-937.82	-896.21	Hypoxia		CIOV1		124.473	0.833926	0.73678	2913.57	40533500	24.3557	227.523	3165300	9.68226	1	0	0	27	0	124.473	0.833926	2913.57	40533500	227.523	3165300	0	0	0	0	
1	1	0	4	28	99	1900	[1,1775,208,2158]	-1120.63	-901.78	Hypoxia		CIOV1		114.023	0.863187	0.646583	3514.62	44790300	28.5476	262.662	3347360	11.1286	0	0	0	28	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
1	1	0	4	29	231	2042	[55,1908,449,2158]	-1103	-912.69	Hypoxia		CIOV1		155.386	0.96939	0.854837	3527.57	61263200	33.6007	229.598	3987430	10.7086	0	0	0	29	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
1	1	0	4	30	2070	2069	[1850,1970,2158,2158]	-936.72	-914.78	Hypoxia		CIOV1		116.984	0.825957	0.798024	2664.76	34841800	26.6514	210.168	2747950	8.79566	1	0	0	30	0	116.984	0.825957	2664.76	34841800	210.168	2747950	325	1	0	0	
1	1	0	1	1	1085	124	[743,1,1251,352]	-1.79	90.46	Hypoxia		CIOV1		197.088	0.952353	0.763043	2638.01	58110000	26.7438	215.82	4754090	10.7347	1	0	0	1	0	197.088	0.952353	2638.01	58110000	215.82	4754090	491	2	1	0	
1	1	0	1	2	1360	141	[1178,1,1545,334]	25.59	88.75	Hypoxia		CIOV1		139.137	0.940145	0.691592	3265.1	50775500	19.7068	234.332	3644100	10.8333	1	0	0	2	0	139.137	0.940145	3265.1	50775500	234.332	3644100	327	1	0	0	
1	1	0	1	3	331	180	[138,1,541,379]	-70.44	85.65	Hypoxia		CIOV1		199.209	0.909048	0.712475	3002.65	66854000	25.4996	211.075	4699580	10.3655	1	0	0	3	0	199.209	0.909048	3002.65	66854000	211.075	4699580	482	2	1	0	
1	1	0	1	4	1621	278	[1364,81,1809,470]	50.56	75.65	Hypoxia		CIOV1		184.518	0.941021	0.749187	2550.14	52591500	22.0291	242.597	5003070	11.3305	1	0	0	4	0	184.518	0.941021	2550.14	52591500	242.597	5003070	342	1	0	0	
1	1	0	1	5	539	339	[349,112,801,538]	-48.29	69.94	Hypoxia		CIOV1		168.144	0.968381	0.776179	2999.3	56365800	19.506	250.939	4715890	10.6364	1	0	0	5	0	168.144	0.968381	2999.3	56365800	250.939	4715890	239	1	0	0	
1	1	0	1	6	2032	398	[1900,1,2158,728]	93.62	71.11	Hypoxia		CIOV1		186.352	0.841002	0.586163	2406.21	50116600	28.133	227.258	4733340	11.3766	0	1	1	6	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
1	1	0	1	7	957	373	[753,164,1238,622]	-9.24	66.82	Hypoxia		CIOV1		182.218	0.951854	0.685748	2790.56	56832600	23.0814	228.644	4656570	11.2549	1	0	0	7	0	182.218	0.951854	2790.56	56832600	228.644	4656570	340	1	0	0	
1	1	0	1	8	139	513	[1,213,291,722]	-90.96	57.87	Hypoxia		CIOV1		125.108	0.961555	0.656614	4185.8	58530100	20.9037	239.354	3346890	10.4542	1	0	0	8	0	125.108	0.961555	4185.8	58530100	239.354	3346890	628	2	1	0	
1	1	0	1	9	712	620	[498,416,899,834]	-34.39	44.21	Hypoxia		CIOV1		151.842	0.987222	0.809031	3544.33	60150900	23.4581	232.455	3945000	10.2305	1	0	0	9	0	151.842	0.987222	3544.33	60150900	232.455	3945000	523	2	1	0	
1	1	0	1	10	1883	616	[1650,390,2095,852]	73.41	43.75	Hypoxia		CIOV1		200.068	0.945557	0.66132	2334.74	52207200	23.5727	242.366	5419550	11.8042	1	0	0	10	0	200.068	0.945557	2334.74	52207200	242.366	5419550	307	1	0	0	
1	1	0	1	11	1477	591	[1260,394,1715,833]	40.61	44.06	Hypoxia		CIOV1		197.616	0.910813	0.669438	2596.33	57345200	25.3302	217.051	4794010	11.5615	1	0	0	11	0	197.616	0.910813	2596.33	57345200	217.051	4794010	569	2	1	0	
1	1	0	1	12	1062	708	[865,464,1301,974]	-0.16	36.29	Hypoxia		CIOV1		187.023	0.914544	0.879538	2891.7	60445100	25.841	217.455	4545450	11.4361	1	0	0	12	0	187.023	0.914544	2891.7	60445100	217.455	4545450	651	3	1	0	
1	1	0	1	13	195	786	[1,545,403,977]	-81.47	28.87	Hypoxia		CIOV1		156.719	0.924144	0.565207	3607.96	63197000	26.6465	234.232	4102810	10.5006	1	0	0	13	0	156.719	0.924144	3607.96	63197000	234.232	4102810	319	1	0	0	
1	1	0	1	14	525	879	[325,660,751,1077]	-53.97	20.03	Hypoxia		CIOV1		184.616	0.954396	0.651399	3102.54	64017900	24.4835	226.614	4675950	11.0966	1	0	0	14	0	184.616	0.954396	3102.54	64017900	226.614	4675950	338	1	0	0	
1	1	0	1	15	1334	869	[1087,675,1566,1059]	24.21	17.77	Hypoxia		CIOV1		155.708	0.767138	0.518203	3011.75	52413400	27.5175	233.577	4064940	11.3868	1	0	0	15	0	155.708	0.767138	3011.75	52413400	233.577	4064940	552	2	1	0	
1	1	0	1	16	1972	1024	[1774,749,2158,1270]	85.44	7.62	Hypoxia		CIOV1		282.775	0.95927	0.754135	2767.59	87469700	28.1428	226.961	7173120	11.7521	1	0	0	16	0	282.775	0.95927	2767.59	87469700	226.961	7173120	471	2	1	0	
1	1	0	1	17	913	1002	[671,804,1107,1202]	-17.39	8.49	Hypoxia		CIOV1		213.211	0.940299	0.764771	2621.47	62469500	22.7233	227.098	5411760	11.0778	1	0	0	17	0	213.211	0.940299	2621.47	62469500	227.098	5411760	346	1	0	0	
1	1	0	1	18	729	1205	[541,952,932,1388]	-34.26	-10.81	Hypoxia		CIOV1		189.492	0.93794	0.800363	2962.98	62753000	22.4889	221.403	4689100	10.8098	1	0	0	18	0	189.492	0.93794	2962.98	62753000	221.403	4689100	330	1	0	0	
1	1	0	1	19	268	1205	[78,958,455,1437]	-77.09	-10.45	Hypoxia		CIOV1		200.077	0.973422	0.74191	3068.72	68622800	26.4789	232.056	5189230	11.3446	1	0	0	19	0	200.077	0.973422	3068.72	68622800	232.056	5189230	336	1	0	0	
1	1	0	1	20	1346	1206	[1121,1023,1542,1425]	24.18	-10.49	Hypoxia		CIOV1		162.373	0.799335	0.702021	2970.28	53904600	32.0718	234.324	4252520	12.3717	1	0	0	20	0	162.373	0.799335	2970.28	53904600	234.324	4252520	621	2	1	0	
1	1	0	1	21	1683	1235	[1478,1034,1906,1468]	57.79	-14.56	Hypoxia		CIOV1		216.665	0.958961	0.794379	2834.28	68634800	24.6292	248.572	6019410	11.2798	1	0	0	21	0	216.665	0.958961	2834.28	68634800	248.572	6019410	349	1	0	0	
1	1	0	1	22	1072	1327	[841,1030,1281,1531]	-1.39	-23.3	Hypoxia		CIOV1		172.609	0.943167	0.754689	3005.23	57976900	21.8547	236.061	4554080	10.969	1	0	0	22	0	172.609	0.943167	3005.23	57976900	236.061	4554080	327	1	0	0	
1	1	0	1	23	2021	1377	[1875,1135,2158,1541]	91.01	-26.02	Hypoxia		CIOV1		228.493	0.914896	0.792248	2683.47	68530400	21.0412	230.506	5886670	11.8826	0	0	0	23	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
1	1	0	1	24	1496	1468	[1302,1258,1723,1661]	39.36	-37.94	Hypoxia		CIOV1		142.958	0.929949	0.774622	3211.79	51318000	28.0214	247.917	3961220	11.418	1	0	0	24	0	142.958	0.929949	3211.79	51318000	247.917	3961220	333	1	0	0	
1	1	0	1	25	701	1519	[467,1309,891,1713]	-37.68	-41.09	Hypoxia		CIOV1		197.634	0.934975	0.699594	2976.76	65753600	29.5556	255.1	5634910	12.6177	1	0	0	25	0	197.634	0.934975	2976.76	65753600	255.1	5634910	339	1	0	0	
1	1	0	1	26	149	1546	[1,1368,351,1769]	-88.24	-45.1	Hypoxia		CIOV1		205.561	0.955763	0.8712	3169.96	72829800	28.5352	248.617	5711990	12.3489	1	0	0	26	0	205.561	0.955763	3169.96	72829800	248.617	5711990	556	2	1	0	
1	1	0	1	27	1115	1654	[962,1463,1341,1899]	4.98	-54.88	Hypoxia		CIOV1		180.67	0.95175	0.82489	2769.14	55917200	18.0758	235.01	4745560	11.1805	1	0	0	27	0	180.67	0.95175	2769.14	55917200	235.01	4745560	526	2	1	0	
1	1	0	1	28	1658	1702	[1432,1512,1855,1946]	54.74	-59.67	Hypoxia		CIOV1		120.241	0.927201	0.638632	3566.75	47933600	30.6446	248.045	3333480	11.1211	1	0	0	28	0	120.241	0.927201	3566.75	47933600	248.045	3333480	440	2	1	0	
1	1	0	1	29	406	1730	[222,1484,611,1921]	-63.66	-59.24	Hypoxia		CIOV1		152.845	0.934115	0.621347	3685.36	62956900	22.2613	241.824	4131070	10.5369	1	0	0	29	0	152.845	0.934115	3685.36	62956900	241.824	4131070	301	1	0	0	
1	1	0	1	30	1364	1782	[1146,1560,1555,1934]	26.23	-65.84	Hypoxia		CIOV1		182.621	0.86004	0.492588	2652.17	54133400	18.8369	246.449	5030270	11.0565	1	0	0	30	0	182.621	0.86004	2652.17	54133400	246.449	5030270	336	1	0	0	
1	1	0	1	31	1862	1818	[1710,1633,2011,2158]	73.44	-78.65	Hypoxia		CIOV1		207.834	0.949138	0.728522	2288.15	53151400	24.3234	225.974	5249150	11.8861	1	0	0	31	0	207.834	0.949138	2288.15	53151400	225.974	5249150	619	2	1	0	
1	1	0	1	32	729	1910	[513,1680,965,2158]	-31.91	-79.57	Hypoxia		CIOV1		267.673	0.972175	0.908438	3519.99	105307000	25.7691	222.815	6665970	11.2256	1	0	0	32	0	267.673	0.972175	3519.99	105307000	222.815	6665970	658	2	1	0	
1	1	0	1	33	1537	2003	[1328,1846,1768,2158]	44.52	-89.25	Hypoxia		CIOV1		141.437	0.91025	0.670872	3213.32	50796200	26.4907	253.114	4001220	10.6114	1	0	0	33	0	141.437	0.91025	3213.32	50796200	253.114	4001220	659	2	1	0	
1	1	0	1	34	129	2030	[1,1855,280,2158]	-90.7	-89.16	Hypoxia		CIOV1		217.309	0.880581	0.739133	2657.56	64546900	20.6582	239.928	5827370	11.384	0	0	0	34	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
1	1	0	1	35	1153	2026	[954,1884,1427,2158]	11.14	-91.26	Hypoxia		CIOV1		201.168	0.963312	0.676928	2546.32	57251500	24.4883	256.034	5756660	13.6032	0	0	0	35	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
1	1	0	2	1	941	95	[735,1,1184,190]	-627.06	914.66	Hypoxia		CIOV1		112.063	0.789395	0.45911	3111.01	38965400	26.9356	273.535	3426030	12.7837	0	0	0	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
1	1	0	2	2	2078	88	[1953,1,2158,289]	-519.96	910.38	Hypoxia		CIOV1		112.976	0.795117	0.463034	2605.98	32905700	26.7724	233.65	2950300	11.8302	0	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
1	1	0	2	3	181	126	[44,1,550,279]	-694.03	912.35	Hypoxia		CIOV1		96.6474	0.683552	0.496665	8851.29	95611600	24.2559	237.815	2568870	10.7215	1	0	0	3	0	96.6474	0.683552	8851.29	95611600	237.815	2568870	729	3	1	0	
1	1	0	2	4	1846	177	[1660,1,2053,362]	-542.44	905.06	Hypoxia		CIOV1		174.354	0.953008	0.724694	2934.44	57183400	20.3476	297.975	5806640	12.229	1	0	0	4	0	174.354	0.953008	2934.44	57183400	297.975	5806640	469	2	1	0	
1	1	0	2	5	1331	223	[1157,1,1510,424]	-590.68	899.92	Hypoxia		CIOV1		175.221	0.875742	0.798754	2699.49	52866800	25.8991	289.643	5672370	12.4568	1	0	0	5	0	175.221	0.875742	2699.49	52866800	289.643	5672370	580	2	1	0	
1	1	0	2	6	616	198	[458,40,805,343]	-657.65	904.54	Hypoxia		CIOV1		154.813	0.947951	0.811223	3344.93	57877300	29.3986	271.857	4703950	11.0927	1	0	0	6	0	154.813	0.947951	3344.93	57877300	271.857	4703950	602	2	1	0	
1	1	0	2	7	388	288	[244,134,508,590]	-681.29	891.65	Hypoxia		CIOV1		210.5	0.859743	0.654891	3678.96	86554900	24.0866	245.415	5773870	10.5192	1	0	0	7	0	210.5	0.859743	3678.96	86554900	245.415	5773870	483	2	1	0	
1	1	0	2	8	150	414	[1,186,317,604]	-702.87	883.83	Hypoxia		CIOV1		155.529	0.860663	0.583194	3054.28	53092600	22.6718	254.899	4430920	11.7496	1	0	0	8	0	155.529	0.860663	3054.28	53092600	254.899	4430920	295	1	0	0	
1	1	0	2	9	780	315	[675,189,880,540]	-642.51	889.22	Hypoxia		CIOV1		68.8932	0.775841	0.736545	5927.46	45641400	19.837	287.172	2211230	9.46631	1	0	0	9	0	68.8932	0.775841	5927.46	45641400	287.172	2211230	0	0	0	0	
1	1	0	2	10	1044	394	[801,172,1249,600]	-620.21	884.63	Hypoxia		CIOV1		196.015	0.977799	0.81321	4578.53	100306000	33.2798	242.781	5318850	10.6254	1	0	0	10	0	196.015	0.977799	4578.53	100306000	242.781	5318850	294	1	0	0	
1	1	0	2	11	636	439	[482,298,769,577]	-657.61	881.39	Hypoxia		CIOV1		72.1858	0.755105	0.684687	5923.73	47792700	19.4957	277.493	2238810	8.53817	1	0	0	11	0	72.1858	0.755105	5923.73	47792700	277.493	2238810	0	0	0	0	
1	1	0	2	12	2013	449	[1861,253,2158,699]	-524.94	878.21	Hypoxia		CIOV1		168.457	0.912999	0.84618	4296.68	80897800	33.5521	256.07	4821290	10.3085	1	0	0	12	0	168.457	0.912999	4296.68	80897800	256.07	4821290	346	1	0	0	
1	1	0	2	13	1767	460	[1638,336,1941,645]	-547.95	876.39	Hypoxia		CIOV1		106.856	0.782206	0.636699	3565.57	42583700	22.6003	264.978	3164640	10.0459	1	0	0	13	0	106.856	0.782206	3565.57	42583700	264.978	3164640	0	0	0	0	
1	1	0	2	14	1418	503	[1212,333,1573,649]	-584.03	874.67	Hypoxia		CIOV1		175.606	0.9478	0.767663	2504.64	49158500	27.7082	283.807	5570270	12.8519	1	0	0	14	0	175.606	0.9478	2504.64	49158500	283.807	5570270	636	2	1	0	
1	1	0	2	15	494	518	[334,393,697,660]	-669.67	870.65	Hypoxia		CIOV1		84.0766	0.730782	0.691411	4846.92	45546500	25.4951	275.496	2588840	10.0433	1	0	0	15	0	84.0766	0.730782	4846.92	45546500	275.496	2588840	0	0	0	0	
1	1	0	2	16	1671	621	[1549,419,1781,741]	-560.7	866.95	Hypoxia		CIOV1		74.4136	0.881661	0.667112	4430.95	36852200	19.554	293.024	2437080	10.5929	1	0	0	16	0	74.4136	0.881661	4430.95	36852200	293.024	2437080	0	0	0	0	
1	1	0	2	17	802	670	[653,530,957,873]	-641.43	856.53	Hypoxia		CIOV1		109.755	0.815544	0.702163	4217.14	51731700	22.5202	268.048	3288150	11.3147	1	0	0	17	0	109.755	0.815544	4217.14	51731700	268.048	3288150	317	1	0	0	
1	1	0	2	18	556	740	[378,606,686,872]	-665.79	852.86	Hypoxia		CIOV1		125.547	0.884952	0.70684	3925.92	55088600	27.1712	275.223	3861920	10.9154	1	0	0	18	0	125.547	0.884952	3925.92	55088600	275.223	3861920	316	1	0	0	
1	1	0	2	19	1988	715	[1727,599,2089,822]	-534.61	855.54	Hypoxia		CIOV1		123.077	0.769336	0.496139	3280.13	45121400	33.8155	245.675	3379500	10.3642	1	0	0	19	0	123.077	0.769336	3280.13	45121400	245.675	3379500	235	1	0	0	
1	1	0	2	20	1486	727	[1263,586,1652,840]	-577.38	854.01	Hypoxia		CIOV1		78.8872	0.846775	0.872183	4399.47	38790100	23.5179	284.679	2510020	10.0245	1	0	0	20	0	78.8872	0.846775	4399.47	38790100	284.679	2510020	346	1	0	0	
1	1	0	2	21	1005	837	[758,574,1186,988]	-621.07	846.03	Hypoxia		CIOV1		121.449	0.914403	0.611653	3775.02	51242100	24.1053	272.107	3693570	10.4149	1	0	0	21	0	121.449	0.914403	3775.02	51242100	272.107	3693570	310	1	0	0	
1	1	0	2	22	1252	764	[1103,578,1379,970]	-599.87	850.37	Hypoxia		CIOV1		121.574	0.943556	0.864986	3686.82	50096500	26.7076	270.277	3672530	11.2634	1	0	0	22	0	121.574	0.943556	3686.82	50096500	270.277	3672530	342	1	0	0	
1	1	0	2	23	89	721	[1,601,179,957]	-710.47	850.49	Hypoxia		CIOV1		83.8261	0.905706	0.637538	3225.79	30222500	37.8752	281.466	2637060	14.5041	0	0	0	23	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
1	1	0	2	24	1858	887	[1677,697,2035,1096]	-543.63	838.53	Hypoxia		CIOV1		183.99	0.914315	0.839163	3418.34	70294800	25.0556	264.888	5447150	10.6663	1	0	0	24	0	183.99	0.914315	3418.34	70294800	264.888	5447150	310	1	0	0	
1	1	0	2	25	1604	884	[1475,732,1759,1115]	-562.51	835.84	Hypoxia		CIOV1		115.678	0.856227	0.492244	3687.65	47677700	29.6065	241.077	3116890	9.98909	1	0	0	25	0	115.678	0.856227	3687.65	47677700	241.077	3116890	270	1	0	0	
1	1	0	2	26	217	952	[16,743,407,1175]	-696.26	832.53	Hypoxia		CIOV1		143.701	0.952274	0.871688	3894.95	62556800	29.6932	259.719	4171350	12.0215	1	0	0	26	0	143.701	0.952274	3894.95	62556800	259.719	4171350	309	1	0	0	
1	1	0	2	27	1402	946	[1260,828,1668,1163]	-584.22	829.91	Hypoxia		CIOV1		50.2294	0.853702	0.609349	10520	59059200	19.2217	232.192	1303530	7.84423	1	0	0	27	0	50.2294	0.853702	10520	59059200	232.192	1303530	346	1	0	0	
1	1	0	2	28	1535	1129	[1361,996,1739,1269]	-572.13	813.89	Hypoxia		CIOV1		138.69	0.849991	0.857754	3499.37	54243800	30.9899	270.605	4194650	10.5175	1	0	0	28	0	138.69	0.849991	3499.37	54243800	270.605	4194650	916	3	1	0	
1	1	0	2	29	811	1070	[626,893,1016,1314]	-641.18	818.08	Hypoxia		CIOV1		145.356	0.910407	0.74601	3572.75	58042800	21.3975	265.711	4316730	11.2498	1	0	0	29	0	145.356	0.910407	3572.75	58042800	265.711	4316730	618	2	1	0	
1	1	0	2	30	499	1116	[328,944,680,1351]	-668.84	815.48	Hypoxia		CIOV1		127.605	0.922329	0.780368	4173.93	59528700	31.6381	271.076	3866080	10.9146	1	0	0	30	0	127.605	0.922329	4173.93	59528700	271.076	3866080	0	0	0	0	
1	1	0	2	31	2071	1137	[1980,1010,2158,1389]	-519.68	809.13	Hypoxia		CIOV1		74.8521	0.819073	0.574948	2851.03	23851700	21.6001	280.997	2350820	12.2361	0	0	0	31	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
1	1	0	2	32	1160	1216	[918,967,1416,1454]	-608.59	807.47	Hypoxia		CIOV1		202.26	0.977121	0.899195	4485.51	101399000	25.6144	227.669	5146680	10.0182	1	0	0	32	0	202.26	0.977121	4485.51	101399000	227.669	5146680	0	0	0	0	
1	1	0	2	33	125	1251	[1,1020,257,1411]	-707.51	806.66	Hypoxia		CIOV1		152.594	0.935599	0.715959	4334.79	73929900	26.0544	257.073	4384380	10.5904	0	0	0	33	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
1	1	0	2	34	1843	1256	[1657,1079,2034,1431]	-543.42	803.15	Hypoxia		CIOV1		125.574	0.80324	0.746121	3317.12	46555700	26.8075	276.806	3884970	11.0919	1	0	0	34	0	125.574	0.80324	3317.12	46555700	276.806	3884970	749	3	1	0	
1	1	0	2	35	277	1544	[98,1269,478,1749]	-690.62	778.4	Hypoxia		CIOV1		243.372	0.965131	0.7958	3690.77	100393000	29.969	272.287	7406470	11.1674	1	0	0	35	0	243.372	0.965131	3690.77	100393000	272.287	7406470	312	1	0	0	
1	1	0	2	36	906	1522	[727,1329,1110,1702]	-632.78	778.99	Hypoxia		CIOV1		187.747	0.822215	0.662882	2783.81	58415400	26.9348	264.007	5539920	11.9471	1	1	0	36	0	187.747	0.822215	2783.81	58415400	264.007	5539920	470	2	1	0	
1	1	0	2	37	585	1470	[425,1296,755,1704]	-661.12	780.5	Hypoxia		CIOV1		113.101	0.940668	0.873687	4250.85	53735000	23.263	285.49	3608880	10.7234	1	0	0	37	0	113.101	0.940668	4250.85	53735000	285.49	3608880	323	1	0	0	
1	1	0	2	38	1203	1621	[1027,1432,1386,1813]	-602.75	768.94	Hypoxia		CIOV1		131.183	0.691777	0.641771	3623.59	53129100	26.3826	284.179	4166640	11.5843	1	1	0	38	0	131.183	0.691777	3623.59	53129100	284.179	4166640	534	2	1	0	
1	1	0	2	39	1986	1721	[1780,1470,2158,1959]	-526.9	758.92	Hypoxia		CIOV1		200.39	0.919946	0.707323	2664.03	59666200	19.0096	235.676	5278430	10.5106	1	0	0	39	0	200.39	0.919946	2664.03	59666200	235.676	5278430	335	1	0	0	
1	1	0	2	40	1371	1903	[1183,1727,1555,2088]	-589.06	742.25	Hypoxia		CIOV1		124.312	0.732975	0.597884	3684.86	51197400	25.4062	273.227	3796210	11.7051	1	0	0	41	0	124.312	0.732975	3684.86	51197400	273.227	3796210	632	2	1	0	
